Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Pérez P.F., Román E.S.","23398138400;57212590066;","Preface: Collective entrepreneurship and services industries in the long term",2023,"Collective Entrepreneurship in the Contemporary European Services Industries: A Long Term Approach",,,,"xvii","xxv",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165155582&partnerID=40&md5=425cdb1f4ffd732f07ec30b48fa20178","University of California at Berkeley, Universitat de Barcelona in Spain, Spain; Complutense University of Madrid, Royal Academy of History, Spain","Pérez, P.F., University of California at Berkeley, Universitat de Barcelona in Spain, Spain; Román, E.S., Complutense University of Madrid, Royal Academy of History, Spain","Pérez, P.F.; University of California at Berkeley, Spain",,"Emerald Group Publishing Ltd.",,9781801179522; 9781801179508,,,"English","Collect. Entrep. in the Contemp. European Services Industries: A Long Term Approach",Editorial,"Final","",Scopus,2-s2.0-85165155582
"Eichengreen B.","7005233386;","Bidenomics",2023,"Intereconomics","58","4",,"227","228",,,"10.2478/ie-2023-0046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171152850&doi=10.2478%2fie-2023-0046&partnerID=40&md5=54db388921baf794980c0a36ecf14d1e","University of California, Berkeley, United States","Eichengreen, B., University of California, Berkeley, United States","Eichengreen, B.; University of CaliforniaUnited States",,"Sciendo",00205346,,,,"English","Intereconomics",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85171152850
"Pearce B., Hinds P., Thomason B., Altman H., Winterstorm S.V.","58560390400;7103120972;57192945144;58560234900;55151183700;","Cultivating place identity at work",2023,"Organizational Dynamics","52","3","100997","","",,,"10.1016/j.orgdyn.2023.100997","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169607013&doi=10.1016%2fj.orgdyn.2023.100997&partnerID=40&md5=1db38a4ec6c677328ee82a790bad2731","University of California, Berkeley, 2220 Piedmont Avenue, Berkeley, CA  94720, United States; Stanford University, 475 Via Ortega, Stanford, CA  94305, United States; Pepperdine University, 24255 Pacific Coast Hwy, Malibu, CA  90263, United States","Pearce, B., University of California, Berkeley, 2220 Piedmont Avenue, Berkeley, CA  94720, United States; Hinds, P., Stanford University, 475 Via Ortega, Stanford, CA  94305, United States; Thomason, B., Pepperdine University, 24255 Pacific Coast Hwy, Malibu, CA  90263, United States; Altman, H., Stanford University, 475 Via Ortega, Stanford, CA  94305, United States; Winterstorm, S.V., Stanford University, 475 Via Ortega, Stanford, CA  94305, United States","Pearce, B.; Management of Organizations, United States; email: bpearce@haas.berkeley.edu",,"Elsevier Ltd",00902616,,,,"English","Organ. Dyn.",Article,"Final","",Scopus,2-s2.0-85169607013
"Jin Z., Wang Y., Lim Y.F., Pan K., Shen Z.-J.M.","57209313144;36015886200;8868828300;54883210000;58022797300;","Vehicle Rebalancing in a Shared Micromobility System with Rider Crowdsourcing",2023,"Manufacturing and Service Operations Management","25","4",,"1394","1415",,2,"10.1287/msom.2023.1199","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163220997&doi=10.1287%2fmsom.2023.1199&partnerID=40&md5=6599bdf9ef075e7fd9abdf270d267a64","Faculty of Business, The Hong Kong Polytechnic University, Kowloon, Hong Kong; Lee Kong Chian School of Business, Singapore Management University, Singapore, 188065, Singapore; College of Engineering, University of California, Berkeley, Berkeley, CA  94720, United States; Faculty of Engineering, Faculty of Business and Economics, The University of Hong Kong, Hong Kong","Jin, Z., Faculty of Business, The Hong Kong Polytechnic University, Kowloon, Hong Kong; Wang, Y., Faculty of Business, The Hong Kong Polytechnic University, Kowloon, Hong Kong; Lim, Y.F., Lee Kong Chian School of Business, Singapore Management University, Singapore, 188065, Singapore; Pan, K., Faculty of Business, The Hong Kong Polytechnic University, Kowloon, Hong Kong; Shen, Z.-J.M., College of Engineering, University of California, Berkeley, Berkeley, CA  94720, United States, Faculty of Engineering, Faculty of Business and Economics, The University of Hong Kong, Hong Kong","Pan, K.; Faculty of Business, Hong Kong; email: kai.pan@polyu.edu.hk",,"INFORMS Inst.for Operations Res.and the Management Sciences",15234614,,MSOMF,,"English","Manuf. Serv. Oper. Manage.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85163220997
"Xu G., Bertrand M., Burgess R.","55317697700;7202308604;7202498844;","Organization of the State: Home Assignment and Bureaucrat Performance",2023,"Journal of Law, Economics, and Organization","39","2",,"371","419",,,"10.1093/jleo/ewab022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162910148&doi=10.1093%2fjleo%2fewab022&partnerID=40&md5=31257a6b6d4be9cc01ac4cf78fe1ac61","Haas School of Business, University of California, Berkeley, United States; Booth School of Business, University of Chicago, United States; Department of Economics, London School of Economics, United Kingdom","Xu, G., Haas School of Business, University of California, Berkeley, United States; Bertrand, M., Booth School of Business, University of Chicago, United States; Burgess, R., Department of Economics, London School of Economics, United Kingdom","Xu, G.; Haas School of Business, 2220 Piedmont Avenue, United States; email: guo.xu@berkeley.edu",,"Oxford University Press",87566222,,,,"English","J. Law Econ. Organ.",Conference Paper,"Final","",Scopus,2-s2.0-85162910148
"Bahat R.E., Kochan T.A., Rubenstein L.W.","58350190300;6603929495;58348295100;","The Labor-Savvy Leader",2023,"Harvard Business Review","2023-July-August",,,"1","18",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162864148&partnerID=40&md5=518e9827188fd533be7a326f4f9039ff","UC Berkeley, United States; MIT’s Sloan School of Management, United States; Aspen Institute’s Economic Opportunities Program, United States","Bahat, R.E., UC Berkeley, United States; Kochan, T.A., MIT’s Sloan School of Management, United States; Rubenstein, L.W., Aspen Institute’s Economic Opportunities Program, United States",,,"Harvard Business School Publishing",00178012,,HABRA,,"English","Harv. Bus. Rev.",Note,"Final","",Scopus,2-s2.0-85162864148
"Minson J.A., Bendersky C., de Dreu C., Halperin E., Schroeder J.","36453195800;6507445948;7004919593;35866830500;55851557900;","Experimental studies of conflict: Challenges, solutions, and advice to junior scholars",2023,"Organizational Behavior and Human Decision Processes","177",,"104257","","",,,"10.1016/j.obhdp.2023.104257","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162151276&doi=10.1016%2fj.obhdp.2023.104257&partnerID=40&md5=76c2bb903c318c5a01f1f4d94ce0e34e","Harvard University, United States; UCLA, United States; Leiden University, Netherlands; Hebrew University, Israel; UC Berkeley, United States","Minson, J.A., Harvard University, United States; Bendersky, C., UCLA, United States; de Dreu, C., Leiden University, Netherlands; Halperin, E., Hebrew University, Israel; Schroeder, J., UC Berkeley, United States","Minson, J.A.; Harvard UniversityUnited States; email: julia_minson@hks.harvard.edu",,"Academic Press Inc.",07495978,,OBDPF,,"English","Organ. Behav. Hum. Decis. Processes",Article,"Final","",Scopus,2-s2.0-85162151276
"Archibong B., Annan F., Ekhator-Mobayode U.","57194286672;56024201600;57205031461;","The epidemic effect: Epidemics, institutions and human capital development",2023,"Journal of Economic Behavior and Organization","211",,,"549","566",,1,"10.1016/j.jebo.2023.05.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160558417&doi=10.1016%2fj.jebo.2023.05.012&partnerID=40&md5=515e87beca21b028ab3681c91bd71773","Barnard College, Columbia University 3009 Broadway, New York, NY  10027, United States; University of California, Berkeley, United States; World Bank, United States","Archibong, B., Barnard College, Columbia University 3009 Broadway, New York, NY  10027, United States; Annan, F., University of California, Berkeley, United States; Ekhator-Mobayode, U., World Bank, United States","Archibong, B.; Barnard College, United States; email: ba2207@columbia.edu",,"Elsevier B.V.",01672681,,JEBOD,,"English","J. Econ. Behav. Organ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85160558417
"Sun R., Guo J., Yu W.","57427004800;58286736800;58286383900;","Sponsor, institutional investor, and quotation behavior: Theory and evidence from China",2023,"Journal of Economic Behavior and Organization","211",,,"411","428",,,"10.1016/j.jebo.2023.04.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160112829&doi=10.1016%2fj.jebo.2023.04.010&partnerID=40&md5=9748c0704543bb8e5bda0ae5ace774d1","Hass Business School, the University of California Berkeley, United States; Academy of Financial Research, Zhejiang University, China; School of Economics, Zhejiang University, China; Wuhan Business University, China","Sun, R., Hass Business School, the University of California Berkeley, United States, Academy of Financial Research, Zhejiang University, China, School of Economics, Zhejiang University, China; Guo, J., Academy of Financial Research, Zhejiang University, China, School of Economics, Zhejiang University, China; Yu, W., Wuhan Business University, China","Yu, W.; Wuhan Business UniversityChina; email: yws20221128@163.com",,"Elsevier B.V.",01672681,,JEBOD,,"English","J. Econ. Behav. Organ.",Article,"Final","",Scopus,2-s2.0-85160112829
"Fedyk A., Hodson J.","57191533461;57218464623;","When can the market identify old news?",2023,"Journal of Financial Economics","149","1",,"92","113",,,"10.1016/j.jfineco.2023.04.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158029593&doi=10.1016%2fj.jfineco.2023.04.008&partnerID=40&md5=4b9f7bf1b2f84d3ff4b94d5314991cc1","University of California at Berkeley, Haas School of Business, 545 Student Services Building #1900, Berkeley, CA  94720, United States; Jozef Stefan International Postgraduate School, Artificial Intelligence Laboratory, Ljubljana, Slovenia; AI for Good Foundation, Berkeley, CA, United States","Fedyk, A., University of California at Berkeley, Haas School of Business, 545 Student Services Building #1900, Berkeley, CA  94720, United States; Hodson, J., Jozef Stefan International Postgraduate School, Artificial Intelligence Laboratory, Ljubljana, Slovenia, AI for Good Foundation, Berkeley, CA, United States","Fedyk, A.; University of California at Berkeley, 545 Student Services Building #1900, United States; email: fedyk@berkeley.edu",,"Elsevier B.V.",0304405X,,JFECD,,"English","J. Financ. Econ.",Article,"Final","",Scopus,2-s2.0-85158029593
"Allon G., Cohen M.C., Sinchaisri W.P.","8845863000;57189311710;57219792605;","The Impact of Behavioral and Economic Drivers on Gig Economy Workers",2023,"Manufacturing and Service Operations Management","25","4",,"1376","1393",,2,"10.1287/msom.2023.1191","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153067132&doi=10.1287%2fmsom.2023.1191&partnerID=40&md5=04d11ee5329fde379af59803d260a017","The Wharton School, University of Pennsylvania, Philadelphia, PA  19104, United States; Desautels Faculty of Management, McGill University, Montreal, QC  H3A 0G4, Canada; Haas School of Business, University of California, Berkeley, CA  94720, United States","Allon, G., The Wharton School, University of Pennsylvania, Philadelphia, PA  19104, United States; Cohen, M.C., Desautels Faculty of Management, McGill University, Montreal, QC  H3A 0G4, Canada; Sinchaisri, W.P., Haas School of Business, University of California, Berkeley, CA  94720, United States","Sinchaisri, W.P.; Haas School of Business, United States; email: parksinchaisri@haas.berkeley.edu",,"INFORMS Inst.for Operations Res.and the Management Sciences",15234614,,MSOMF,,"English","Manuf. Serv. Oper. Manage.",Article,"Final","",Scopus,2-s2.0-85153067132
"Schäper T., Jung C., Foege J.N., Bogers M.L.A.M., Fainshmidt S., Nüesch S.","57218691983;57203527617;57191615974;36117631500;55359391500;16245776600;","The S-shaped relationship between open innovation and financial performance: A longitudinal perspective using a novel text-based measure",2023,"Research Policy","52","6","104764","","",,3,"10.1016/j.respol.2023.104764","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150485239&doi=10.1016%2fj.respol.2023.104764&partnerID=40&md5=7b4ace45764f08398dc73683719616f8","University of Muenster, School of Business & Economics, Schlossplatz 3, Muenster, 48143, Germany; Western University, Ivey Business School, 1255 Western Rd, London, ON  N6G 0N1, Canada; Leibniz University Hannover, School of Economics and Management, Königsworther Platz 1, Hannover, 30167, Germany; University of Fribourg, Boulevard de Pérolles 90, Fribourg, 1700, Switzerland; Eindhoven University of Technology, Innovation Technology Entrepreneurship & Marketing Group, Groene Loper 3, Eindhoven, 5612 AE, Netherlands; University of Copenhagen, Department of Food & Resource Economics, Rolighedsvej 23, Frederiksberg C, 1958, Denmark; University of California, Berkeley, Garwood Center for Corporate Innovation, Haas School of Business, 2220 Piedmont Ave, Berkeley, CA  94720, United States","Schäper, T., University of Muenster, School of Business & Economics, Schlossplatz 3, Muenster, 48143, Germany; Jung, C., Western University, Ivey Business School, 1255 Western Rd, London, ON  N6G 0N1, Canada; Foege, J.N., Leibniz University Hannover, School of Economics and Management, Königsworther Platz 1, Hannover, 30167, Germany; Bogers, M.L.A.M., Eindhoven University of Technology, Innovation Technology Entrepreneurship & Marketing Group, Groene Loper 3, Eindhoven, 5612 AE, Netherlands, University of Copenhagen, Department of Food & Resource Economics, Rolighedsvej 23, Frederiksberg C, 1958, Denmark, University of California, Berkeley, Garwood Center for Corporate Innovation, Haas School of Business, 2220 Piedmont Ave, Berkeley, CA  94720, United States; Fainshmidt, S., Western University, Ivey Business School, 1255 Western Rd, London, ON  N6G 0N1, Canada; Nüesch, S., University of Muenster, School of Business & Economics, Schlossplatz 3, Muenster, 48143, Germany, University of Fribourg, Boulevard de Pérolles 90, Fribourg, 1700, Switzerland","Schäper, T.; University of Muenster, Schlossplatz 3, Germany; email: thomas.schaeper@uni-muenster.de",,"Elsevier B.V.",00487333,,REPYB,,"English","Res Policy",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85150485239
