Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Holliday W.H., Pacuit E.","36704582700;8928667300;","Stable Voting",2023,"Constitutional Political Economy","34","3",,"421","433",,1,"10.1007/s10602-022-09383-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149881917&doi=10.1007%2fs10602-022-09383-9&partnerID=40&md5=77dd0e841792bc43ce69e0f92476595c","University of California, Berkeley, United States; University of Maryland, College Park, United States","Holliday, W.H., University of California, Berkeley, United States; Pacuit, E., University of Maryland, College Park, United States","Holliday, W.H.; University of CaliforniaUnited States; email: wesholliday@berkeley.edu",,"Springer",10434062,,,,"English","Const. Polit. Econ.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85149881917
"Fisman R., Jakiela P., Kariv S., Vannutelli S.","6602490477;39761716600;6506433103;57223336597;","The distributional preferences of Americans, 2013–2016",2023,"Experimental Economics","26","4",,"727","748",,1,"10.1007/s10683-023-09792-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149424651&doi=10.1007%2fs10683-023-09792-z&partnerID=40&md5=b36ed1245d9ada9d7cac6c968f71fbb3","Boston University, Boston, United States; Williams College, Williamstown, United States; University of California, Berkeley, Berkeley, United States; Northwestern University, Evanston, United States","Fisman, R., Boston University, Boston, United States; Jakiela, P., Williams College, Williamstown, United States; Kariv, S., University of California, Berkeley, Berkeley, United States; Vannutelli, S., Northwestern University, Evanston, United States","Kariv, S.; University of California, United States; email: kariv@berkeley.edu",,"Springer",13864157,,,,"English","Exp. Econ.",Article,"Final","",Scopus,2-s2.0-85149424651
"Abro Z., Fetene G.M., Kassie M., Melesse T.M.","56069920700;55951388800;23034845400;58068687500;","Socioeconomic burden of trypanosomiasis: Evidence from crop and livestock production in Ethiopia",2023,"Journal of Agricultural Economics","74","3",,"785","799",,,"10.1111/1477-9552.12531","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148339955&doi=10.1111%2f1477-9552.12531&partnerID=40&md5=43de7a8b02877252df969f866f61bbdf","International Centre of Insect Physiology and Ecology (icipe), Addis Ababa, Ethiopia; Addis Ababa University, Department of Economics & Institute of Development and Policy Research (IDPR), Addis Ababa, Ethiopia; International Centre of Insect Physiology and Ecology (icipe), Nairobi, Kenya; Effective global Action, Berkeley, University of Berkeley, Berkeley, United States; The World Bank, Washington, DC, United States","Abro, Z., International Centre of Insect Physiology and Ecology (icipe), Addis Ababa, Ethiopia; Fetene, G.M., Addis Ababa University, Department of Economics & Institute of Development and Policy Research (IDPR), Addis Ababa, Ethiopia; Kassie, M., International Centre of Insect Physiology and Ecology (icipe), Nairobi, Kenya; Melesse, T.M., Effective global Action, Berkeley, University of Berkeley, Berkeley, United States, The World Bank, Washington, DC, United States","Abro, Z.; International Centre of Insect Physiology and Ecology (icipe)Ethiopia; email: zabro@icipe.org",,"John Wiley and Sons Inc",0021857X,,,,"English","J. Agric. Econ.",Article,"Final","",Scopus,2-s2.0-85148339955
"Wier L., Erasmus H.","57215435552;57936917100;","The Dominant Role of Large Firms in Profit Shifting",2023,"IMF Economic Review","71","3",,"791","816",,1,"10.1057/s41308-022-00180-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140337072&doi=10.1057%2fs41308-022-00180-w&partnerID=40&md5=d0dbfcb6eab4bbce9de1a0849f5719be","Department of Economics, University of California, Berkeley, United States; National Treasury of South Africa, Pretoria, South Africa","Wier, L., Department of Economics, University of California, Berkeley, United States; Erasmus, H., National Treasury of South Africa, Pretoria, South Africa","Wier, L.; Department of Economics, United States; email: ludvig.wier@econ.ku.dk",,"Palgrave Macmillan",20414161,,,,"English","IMF Econ.Rev.",Article,"Final","",Scopus,2-s2.0-85140337072
"Cuesta L., Reynolds S.","55248155200;55837578000;","Does Couples’ Division of Labor Influence Union Dissolution? Evidence from Parents of Young Children in Chile",2023,"Journal of Family and Economic Issues","44","3",,"584","601",,,"10.1007/s10834-022-09867-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138268743&doi=10.1007%2fs10834-022-09867-8&partnerID=40&md5=417a2a68cf888dff886c7ea9e3f41ec2","School of Social Work, Rutgers, The State University of New Jersey, 390 George Street, Room 814, New Brunswick, NJ  08901, United States; School of Public Health, University of California, 429 University Hall, 2199 Addison St, Berkeley, CA  94720, United States","Cuesta, L., School of Social Work, Rutgers, The State University of New Jersey, 390 George Street, Room 814, New Brunswick, NJ  08901, United States; Reynolds, S., School of Public Health, University of California, 429 University Hall, 2199 Addison St, Berkeley, CA  94720, United States","Cuesta, L.; School of Social Work, 390 George Street, Room 814, United States; email: lcuesta@ssw.rutgers.edu",,"Springer",10580476,,,,"English","J. Fam. Econ. Issues",Article,"Final","",Scopus,2-s2.0-85138268743
"Cai Y.Y., Xie J., Huntsinger L.","16306182500;56727084500;6701606028;","Process decomposition of expanded rural housing at the rural–urban fringe: evidence from 27,034 buildings in Pudong New Area, Shanghai, China",2023,"China Agricultural Economic Review","15","3",,"457","480",,,"10.1108/CAER-02-2022-0032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158821498&doi=10.1108%2fCAER-02-2022-0032&partnerID=40&md5=dcd09e1018b5864f95b72fce1e4fb833","College of Public Administration, Huazhong Agricultural University, Wuhan, China; Department of Environmental Science, Policy, and Management, University of California Berkeley, Berkeley, CA, United States","Cai, Y.Y., College of Public Administration, Huazhong Agricultural University, Wuhan, China; Xie, J., College of Public Administration, Huazhong Agricultural University, Wuhan, China, Department of Environmental Science, Policy, and Management, University of California Berkeley, Berkeley, CA, United States; Huntsinger, L., Department of Environmental Science, Policy, and Management, University of California Berkeley, Berkeley, CA, United States","Xie, J.; College of Public Administration, China; email: xiejinhzau@outlook.com",,"Emerald Publishing",1756137X,,,,"English","China Agric. Econ. Rev.",Article,"Final","",Scopus,2-s2.0-85158821498
"Garcia Calvo A., Kenney M., Zysman J.","57217874127;7102990407;6602689341;","Understanding work in the online platform economy: the narrow, the broad, and the systemic perspectives",2023,"Industrial and Corporate Change","32","4",,"795","814",,,"10.1093/icc/dtad005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166252851&doi=10.1093%2ficc%2fdtad005&partnerID=40&md5=fc418765e61d3a1b3908fe02ab2b7a4b","Henley Business School, Whiteknights, Reading, RG6 6UD, United Kingdom; Department of Human Ecology, University of California, Davis, CA  95616, United States; Berkeley Roundtable on the International Economy, University of California, Berkeley, CA  94720, United States","Garcia Calvo, A., Henley Business School, Whiteknights, Reading, RG6 6UD, United Kingdom; Kenney, M., Department of Human Ecology, University of California, Davis, CA  95616, United States; Zysman, J., Berkeley Roundtable on the International Economy, University of California, Berkeley, CA  94720, United States","Kenney, M.; Department of Human Ecology, United States; email: mfkenney@ucdavis.edu",,"Oxford University Press",09606491,,,,"English","Ind. Corp. Change",Article,"Final","",Scopus,2-s2.0-85166252851
"Jacobsen M.R., Sallee J.M., Shapiro J.S., Van Benthem A.A.","14070351900;24462305600;36917707200;24479149700;","Regulating Untaxable Externalities: Are Vehicle Air Pollution Standards Effective and Efficient?",2023,"Quarterly Journal of Economics","138","3",,"1907","1976",,,"10.1093/qje/qjad016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164325398&doi=10.1093%2fqje%2fqjad016&partnerID=40&md5=d39974df44316752bc687872d3c56298","University of California San Diego, National Bureau of Economic Research, San Diego, United States; University of California, National Bureau of Economic Research, Berkeley, United States; University of Pennsylvania, National Bureau of Economic Research, United States","Jacobsen, M.R., University of California San Diego, National Bureau of Economic Research, San Diego, United States; Sallee, J.M., University of California, National Bureau of Economic Research, Berkeley, United States; Shapiro, J.S., University of California, National Bureau of Economic Research, Berkeley, United States; Van Benthem, A.A., University of Pennsylvania, National Bureau of Economic Research, United States",,,"Oxford University Press",00335533,,QJECA,,"English","Q. J. Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85164325398
"Amanzadeh N., Heydari M.S.","57215497716;58287252200;","Absolute intragenerational income mobility in Iran",2023,"Quarterly Review of Economics and Finance","90",,,"38","50",,,"10.1016/j.qref.2023.04.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160050907&doi=10.1016%2fj.qref.2023.04.004&partnerID=40&md5=96cb8db5511a0242e7c8fec0642d4343","University of California at Berkeley, Haas School of Business, United States; Sharif University of Technology, Iran","Amanzadeh, N., University of California at Berkeley, Haas School of Business, United States; Heydari, M.S., Sharif University of Technology, Iran","Amanzadeh, N.; University of California at Berkeley, United States; email: amanzadeh@berkeley.edu",,"Elsevier B.V.",10629769,,,,"English","Q. Rev. Econ. Financ.",Article,"Final","",Scopus,2-s2.0-85160050907
"Semenova V.","57219501228;","Debiased machine learning of set-identified linear models",2023,"Journal of Econometrics","235","2",,"1725","1746",,,"10.1016/j.jeconom.2022.12.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147109490&doi=10.1016%2fj.jeconom.2022.12.010&partnerID=40&md5=cb9e9acd60f09ddf7ba375867ba66189","University of California, Berkeley, United States","Semenova, V., University of California, Berkeley, United States",,,"Elsevier Ltd",03044076,,JECMB,,"English","J Econom",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85147109490
"Naef A., Weber J.P.","57211058210;57222041034;","How Powerful Is Unannounced, Sterilized Foreign Exchange Intervention?",2023,"Journal of Money, Credit and Banking","55","5",,"1307","1319",,,"10.1111/jmcb.12985","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141424162&doi=10.1111%2fjmcb.12985&partnerID=40&md5=5ae3efb5b76c527d658f59d8654f7f98","Banque de France, France; Department of Economics, UC Berkeley, United States","Naef, A., Banque de France, France; Weber, J.P., Department of Economics, UC Berkeley, United States","Naef, A.; Banque de FranceFrance; email: alain.naef@banque-france.fr",,"John Wiley and Sons Inc",00222879,,,,"English","J. Money Credit Bank.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85141424162
"Jiang L., Levine R., Lin C.","37665131200;23080621700;25630694300;","Does Competition Affect Bank Risk?",2023,"Journal of Money, Credit and Banking","55","5",,"1043","1076",,,"10.1111/jmcb.12990","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141172418&doi=10.1111%2fjmcb.12990&partnerID=40&md5=1cd9720b3e2edad8634893a9a42b1637","School of Accounting and Finance, Hong Kong Polytechnic University, Hong Kong; Haas School of Business, University of California, Berkeley, United States; Faculty of Business and Economics, University of Hong Kong, Hong Kong","Jiang, L., School of Accounting and Finance, Hong Kong Polytechnic University, Hong Kong; Levine, R., Haas School of Business, University of California, Berkeley, United States; Lin, C., Faculty of Business and Economics, University of Hong Kong, Hong Kong","Lin, C.; Faculty of Business and Economics, Hong Kong; email: chenlin1@hku.hk",,"John Wiley and Sons Inc",00222879,,,,"English","J. Money Credit Bank.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85141172418
"Goujard G., Watson J.-P., Woodruff D.L.","57219203912;35410758700;7103343570;","Mape_Maker: A Scenario Creator",2023,"Energy Systems","14","3",,"731","757",,,"10.1007/s12667-020-00408-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091681029&doi=10.1007%2fs12667-020-00408-6&partnerID=40&md5=a647eeed45b939c1daf1b7a423819ebd","University of California Berkeley, Berkeley, United States; Lawrence Livermore National Laboratory, Livermore, United States; University of California Davis, Davis, United States","Goujard, G., University of California Berkeley, Berkeley, United States; Watson, J.-P., Lawrence Livermore National Laboratory, Livermore, United States; Woodruff, D.L., University of California Davis, Davis, United States","Woodruff, D.L.; University of California DavisUnited States; email: dlwoodruff@ucdavis.edu",,"Springer Science and Business Media Deutschland GmbH",18683967,,,,"English","Energy Syst.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85091681029
"Ward B.","57189163144;","Organization and comparative economics: Some approaches",2023,"Comparison of Economic Systems: Theoretical and Methodological Approaches",,,,"103","133",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168695457&partnerID=40&md5=281baeaad656f5ccaa799aeaa4a4aa7b","Department of Economics, University of California, Berkeley, United States","Ward, B., Department of Economics, University of California, Berkeley, United States","Ward, B.; Department of Economics, United States",,"University of California Press",,9780520331532; 0520024893; 9780520331525,,,"English","Comp. of Econ. Syst.: Theor. and Methodol. Approaches",Book Chapter,"Final","",Scopus,2-s2.0-85168695457
