Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Simpson L.B.","58315827600;","Many Mexicos",2023,"Many Mexicos",,,,"1","389",,37,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170818587&partnerID=40&md5=541acf905522a9403f936873dfcfb4ca","University of California Berkeley, United States","Simpson, L.B., University of California Berkeley, United States","Simpson, L.B.; University of California BerkeleyUnited States",,"University of California Press",,9780520342965; 9780520011809,,,"English","Many Mex.",Book,"Final","",Scopus,2-s2.0-85170818587
"Zelnik R.E.","56586807800;","Law and disorder on the Narova River: The Kreenholm strike of 1872",2023,"Law and Disorder on the Narova River: The Kreenholm Strike of 1872",,,,"1","308",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170624505&partnerID=40&md5=3bae4286d0fdd08a95ca507833d5e58e","University of California, Berkeley, United States","Zelnik, R.E., University of California, Berkeley, United States","Zelnik, R.E.; University of CaliforniaUnited States",,"University of California Press",,9780520914605; 9780520084810,,,"English","Law and Disord. on the Narova River: The Kreenholm Strike of 1872",Book,"Final","",Scopus,2-s2.0-85170624505
"Wolbert J.","58554258800;","Multiple Brasilidades: Musician-Market Negotiations within the Brazilian Midstream",2023,"Journal of Popular Music Studies","35","3",,"102","127",,,"10.1525/jpms.2023.35.3.102","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169072936&doi=10.1525%2fjpms.2023.35.3.102&partnerID=40&md5=c05710e42869a9043580685dd556abd7","University of California, Berkeley, United States","Wolbert, J., University of California, Berkeley, United States","Wolbert, J.; University of CaliforniaUnited States; email: jacobwolbert@gmail.com",,"University of California Press",15242226,,,,"English","J. Pop. Music Stud.",Article,"Final","",Scopus,2-s2.0-85169072936
"Jaeger A.","57204583105;","Silicon Valley Goes Green: The Origin of California’s Climate Regime",2023,"Social Forces","102","1",,"139","156",,1,"10.1093/sf/soac121","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166441522&doi=10.1093%2fsf%2fsoac121&partnerID=40&md5=07e8518cb3c0f81a58389105110140d0","Department of Sociology, University of California, Berkeley, Berkeley, CA, United States","Jaeger, A., Department of Sociology, University of California, Berkeley, Berkeley, CA, United States","Jaeger, A.; Department of Sociology, 410 Social Sciences Building, United States; email: AJaeger@Berkeley.edu",,"Oxford University Press",00377732,,,,"English","Soc. Forces",Article,"Final","",Scopus,2-s2.0-85166441522
"Simonova A.","57569284400;","Performing Infrastructure: The Cultural Biopolitics of the Russian State in Crimea",2023,"Russian Literature","141",,,"143","167",,,"10.1016/j.ruslit.2023.05.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164363328&doi=10.1016%2fj.ruslit.2023.05.003&partnerID=40&md5=b6d7beeeadea2478fbfa49b72e573dc0","University of California Berkeley, Berkeley, United States","Simonova, A., University of California Berkeley, Berkeley, United States",,,"Elsevier B.V.",03043479,,,,"English","Rus. Lit.",Review,"Final","",Scopus,2-s2.0-85164363328
"Kwon E., Rao V., Goucher-Lambert K.","57354529700;57218395421;56578712000;","Understanding inspiration: Insights into how designers discover inspirational stimuli using an AI-enabled platform",2023,"Design Studies","88",,"101202","","",,,"10.1016/j.destud.2023.101202","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163426811&doi=10.1016%2fj.destud.2023.101202&partnerID=40&md5=afc27085a9ddd3b8ecc078a6dafa2ea5","Department of Mechanical Engineering, University of California, Berkeley, United States","Kwon, E., Department of Mechanical Engineering, University of California, Berkeley, United States; Rao, V., Department of Mechanical Engineering, University of California, Berkeley, United States; Goucher-Lambert, K., Department of Mechanical Engineering, University of California, Berkeley, United States","Goucher-Lambert, K.",,"Elsevier Ltd",0142694X,,DSSTD,,"English","Des Stud",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85163426811
"Gouvard P., Goldberg A., Srivastava S.B.","58337164400;37107642600;37089600600;","Doing Organizational Identity: Earnings Surprises and the Performative Atypicality Premium",2023,"Administrative Science Quarterly","68","3",,"781","823",,,"10.1177/00018392231180872","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162619075&doi=10.1177%2f00018392231180872&partnerID=40&md5=cf7d852924b3e21859049e6fcb3bb9ed","Università della Svizzera italiana, Switzerland; Stanford University, United States; University of California, Berkeley, United States","Gouvard, P., Università della Svizzera italiana, Switzerland; Goldberg, A., Stanford University, United States; Srivastava, S.B., University of California, Berkeley, United States","Gouvard, P.; Università della Svizzera italianaSwitzerland; email: gouvap@usi.ch",,"SAGE Publications Ltd",00018392,,ASCQA,,"English","Adm. Sci. Q.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85162619075
"Bramley N.R., Xu F.","56790033000;36350399600;","Active inductive inference in children and adults: A constructivist perspective",2023,"Cognition","238",,"105471","","",,,"10.1016/j.cognition.2023.105471","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162203545&doi=10.1016%2fj.cognition.2023.105471&partnerID=40&md5=81907cbdd6b8923c17fbfc092c4d690f","Department of Psychology, University of Edinburgh, Scotland, United Kingdom; Psychology Department, University of California, Berkeley, United States","Bramley, N.R., Department of Psychology, University of Edinburgh, Scotland, United Kingdom; Xu, F., Psychology Department, University of California, Berkeley, United States","Bramley, N.R.; Department of Psychology, United Kingdom; email: neil.bramley@ed.ac.uk",,"Elsevier B.V.",00100277,,CGTNA,"37236019","English","Cognition",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85162203545
"Benn A.","58193866400;","Presidential partisanship and regulatory review",2023,"Presidential Studies Quarterly","53","3",,"316","333",,,"10.1111/psq.12826","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153369877&doi=10.1111%2fpsq.12826&partnerID=40&md5=b4c9f3f7390aec460f8e014f762c30bd","The Charles and Louise Travers Department of Political Science, UC Berkeley, Berkeley, CA, United States","Benn, A., The Charles and Louise Travers Department of Political Science, UC Berkeley, Berkeley, CA, United States","Benn, A.; The Charles and Louise Travers Department of Political Science, United States; email: abenn@berkeley.edu",,"John Wiley and Sons Inc",03604918,,,,"English","Pres. Stud. Quart.",Article,"Final","",Scopus,2-s2.0-85153369877
"Gumport N.B., Gasperetti C.E., Zieve G.G., Harvey A.G.","56550024100;57204065555;57189310788;7402410103;","Therapist training in treating sleep problems: A survey study of clinical practice",2023,"Journal of Clinical Psychology","79","9",,"1943","1956",,1,"10.1002/jclp.23511","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150639722&doi=10.1002%2fjclp.23511&partnerID=40&md5=161dab28af0fb5dcd719cba279cbc8a1","Department of Psychology, University of California, Berkeley, Berkeley, CA, United States; Department of Psychiatry and Behavioral Sciences, Stanford University, Stanford, CA, United States","Gumport, N.B., Department of Psychology, University of California, Berkeley, Berkeley, CA, United States, Department of Psychiatry and Behavioral Sciences, Stanford University, Stanford, CA, United States; Gasperetti, C.E., Department of Psychology, University of California, Berkeley, Berkeley, CA, United States; Zieve, G.G., Department of Psychology, University of California, Berkeley, Berkeley, CA, United States; Harvey, A.G., Department of Psychology, University of California, Berkeley, Berkeley, CA, United States","Gumport, N.B.; Department of Psychiatry and Behavioral Sciences, 401 Quarry Rd, United States; email: ngumport@stanford.edu",,"John Wiley and Sons Inc",00219762,,JCPYA,"36916830","English","J. Clin. Psychol.",Article,"Final","",Scopus,2-s2.0-85150639722
"Sgambati T.J., Ayduk O.N.","57946605700;6601979836;","Intellectual Humility and Political Polarization: An Exploration of Social Networks, Attitudes, and Affect",2023,"Political Psychology","44","4",,"807","828",,,"10.1111/pops.12890","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150026434&doi=10.1111%2fpops.12890&partnerID=40&md5=70e988bae4c747a96427215c759bfdfc","University of California, Berkeley, United States","Sgambati, T.J., University of California, Berkeley, United States; Ayduk, O.N., University of California, Berkeley, United States","Sgambati, T.J.; University of CaliforniaUnited States; email: tironesr@berkeley.edu",,"John Wiley and Sons Inc",0162895X,,,,"English","Polit. Psychol.",Article,"Final","",Scopus,2-s2.0-85150026434
"Holliday W.H., Pacuit E.","36704582700;8928667300;","Stable Voting",2023,"Constitutional Political Economy","34","3",,"421","433",,1,"10.1007/s10602-022-09383-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149881917&doi=10.1007%2fs10602-022-09383-9&partnerID=40&md5=77dd0e841792bc43ce69e0f92476595c","University of California, Berkeley, United States; University of Maryland, College Park, United States","Holliday, W.H., University of California, Berkeley, United States; Pacuit, E., University of Maryland, College Park, United States","Holliday, W.H.; University of CaliforniaUnited States; email: wesholliday@berkeley.edu",,"Springer",10434062,,,,"English","Const. Polit. Econ.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85149881917
"Bonikowski B., Zhang Y.","26530837600;57217597348;","Populism as Dog-Whistle Politics: Anti-Elite Discourse and Sentiments Toward Minority Groups",2023,"Social Forces","102","1",,"180","201",,3,"10.1093/sf/soac147","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147497642&doi=10.1093%2fsf%2fsoac147&partnerID=40&md5=0e87c674b1d40a5e2bddf52483d259a6","Department of Sociology, New York University, New York, NY  10012, United States; Department of Sociology, University of California Berkeley, Berkeley, CA  94720, United States","Bonikowski, B., Department of Sociology, New York University, New York, NY  10012, United States; Zhang, Y., Department of Sociology, University of California Berkeley, Berkeley, CA  94720, United States","Bonikowski, B.; Puck Building, 289 Lafayette St, 4th Floor, United States; email: bonikowski@nyu.edu",,"Oxford University Press",00377732,,,,"English","Soc. Forces",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85147497642
"Oakley M., Sande H.","57259920900;57201016047;","The Relationship between Non-Native Perception and Phonological Patterning of Implosive Consonants",2023,"Language and Speech","66","3",,"786","815",,,"10.1177/00238309221132495","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142884390&doi=10.1177%2f00238309221132495&partnerID=40&md5=7b2302e0ccfde4107cf517b1f444d558","North Carolina State University, United States; University of California, Berkeley, United States","Oakley, M., North Carolina State University, United States; Sande, H., University of California, Berkeley, United States","Oakley, M.; North Carolina State UniversityUnited States; email: mo643@georgetown.edu",,"SAGE Publications Ltd",00238309,,,"36440824","English","Lang. Speech",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85142884390
"Smith H.","58576534300;","Methodology, comparisons, and truth",2023,"A Magic Still Dwells: Comparative Religion in the Postmodern Age",,,,"172","181",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449847420&partnerID=40&md5=8af973536b27fcd3fb4eeb195216805c","Syracuse University, University of California, Berkeley, United States","Smith, H., Syracuse University, University of California, Berkeley, United States","Smith, H.; Syracuse University, United States",,"University of California Press",,9780520923867; 9780520221055,,,"English","A Magic Still Dwells: Comp. Relig. in the Postmod. Age",Book Chapter,"Final","",Scopus,2-s2.0-70449847420
"Miller D.A.","22938216600;","Cage auxfoues: Sensation and gender in wilkie gollins's the woman in white",2023,"The Making of the Modern Body: Sexuality and Society in the Nineteenth Century",,,,"107","136",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-61149219676&partnerID=40&md5=772fcd1a350fa0da3af0b20947810609","University of California, Berkeley, United States","Miller, D.A., University of California, Berkeley, United States","Miller, D.A.; University of CaliforniaUnited States",,"University of California Press",,9780520908284; 9780520059610,,,"English","The Mak. of the Mod. Body: Sex. and Soc. in the Ninet. Century",Book Chapter,"Final","",Scopus,2-s2.0-61149219676
